Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,date,cluster
155.01,161.72,152.07,153.55,158.6,149.46,164.14,165.74,160.18,168.63,157.57,171.57,172.13,164.78,177.72,167.23,160.2,177.84,184.92,166.7,176.93,178.48,177.88,168.24,192.32,193.1,214.11,224.14,256.79,310.48,319.92,346.8,368.7,376.34,362.19,332.07,328.05,298.27,283.64,269.53,259.15,255.17,250.42,259.25,259.82,267.48,263.05,273.55,284.05,276.26,281.06,272.62,256.82,269.04,264.91,268.76,279.74,268.07,276.48,248.37,252.95,247.77,247.51,247.06,250.22,242.45,257.475,272.5,309.35,327.74,362.69,357.23,390.92,369.69,357.18,338.09,292.12,256.04,229.31,217.38,198.25,189.06,178.22,189.29,183.41,177.71,164.32,181.8,173.22,173.1,172.03,154.13,164.96,157.47,162.19,151.22,2025-05-12 00:00:00,2
109.41,97.03,101.33,94.67,96.65,97.83,89.79,105.88,94.87,97.3,104.59,103,96.39,112.27,107.34,94.08,97.95,113.29,105.61,121.96,111.63,106.06,110.71,109.25,128.63,115.62,111.48,114.825,118.17,143.05,130.3,114.7,128.85,131.7,153.3,144.35,135.4,162.46,183.67,177.66,177.13,206.52,215.91,234.8,218.72,223.73,223.53,267.05,245,257.09,267.57,273.89,270.98,275.08,257.65,253.11,238.8,248.08,232.56,239.4,236.68,229.77,200.11,214.36,194.43,186.73,187.17,162.96,163.22,154.44,138.65,136.89,139.34,122.34,118.12,109.2,101.6,108.34,117.21,104.93,107.76,114.91,109.39,106.36,110.94,102.19,100.35,101.02,105.88,96.63,96.07,102.44,88.43,92.29,107.49,91.1,2025-05-13 00:00:00,1
83.32,92.6,97.4,97.67,103.92,90.82,106.93,93.3,96.35,97.4,97.37,103.77,101.21,101.09,108.15,95.8,107.43,106.5,110.89,99.12,94.97,106.12,110.7,113.93,99.46,115.37,116.4,110.24,107.8,127.73,126.86,139.67,125.05,111.29,131.95,146.66,148.66,168.62,176.53,184.44,193.8,190.37,205.88,212.67,234.54,249.41,248.44,245.1,255.48,254.31,270.46,257.69,259.48,264.32,248.03,262.03,258.89,264.41,233.22,233.02,240.53,216.75,216.09,213.09,208.33,198.12,190.99,168.92,155.35,148.29,136.22,133.06,137.53,126.88,119.04,106.52,124.05,112.72,94.48,121.21,108.55,118.79,108.66,109.31,109.21,93.51,88.84,95.2,101.55,102.82,100.95,112.92,99.9,106.85,100.5,105.07,2025-05-14 00:00:00,1
86.07,96.61,91.56,80.99,100.27,91.19,95.84,104.68,92.61,91.58,102.3,92.17,100.94,90.23,89.95,96.93,89.26,105.64,104.8,119.14,106.45,109.44,111.21,93.81,105.21,99.64,106.41,124.99,112.71,118.32,123.54,120.24,119.14,132.43,139.51,131.65,153.4,152.12,180.18,182.43,196.7,204.76,215.12,218.77,236.23,244.24,261.14,272.21,262.89,265.1,271,257.06,280.86,264.13,257.43,258.32,247.16,256.16,230.77,237.1,219.3,216.56,221.03,203.9,213.87,182.35,186.97,161.69,163.75,160.88,137.8,143.16,133.53,131.38,120.77,123.55,107.61,115.64,122.15,99.02,109.95,105.64,102.35,98.78,89.35,109.21,106.49,101.01,114.32,91.83,99.9,97.68,97.57,88.86,94.29,78.13,2025-05-15 00:00:00,1
150.73,147.67,147.06,156.9,143.09,149.81,141.72,156.62,149.14,133.59,144.81,150.15,158.55,144.35,148.64,147.84,149.43,167.09,159.99,150.76,156.12,160.95,172.55,167.54,173.62,194.09,207.17,219.89,246.85,278.99,319.6,361.82,374.07,373.28,387.09,363.31,339.23,298.65,260.94,274.59,254.38,242.48,250.26,267.74,267.17,279.48,255.27,265.45,280.58,269.46,269.28,273.2,273.25,278.49,276.87,264.05,273.8,260.38,277.43,269.17,278.42,241.05,242.8,243.9,248.66,256.46,273.76,282.72,292.74,327.52,354.94,373.94,366.24,365.18,351.16,311.67,286.32,267.66,222.59,201.21,200.18,175.82,180.32,166.87,160.48,163.82,158.91,154,148.08,157.11,139.94,156.94,147.96,159.61,147.75,149.67,2025-05-16 00:00:00,2
104.99,106.03,109.24,97.56,113.97,108.87,122.89,117.4,102.7,117.04,96.23,116.91,109.45,123.88,114.18,121.07,107.36,127.4,117.5,115.2,115.26,118.96,123.21,132.39,126.84,140.67,138.42,138.43,140.02,145.21,159.19,158.17,155.09,174.34,185.55,194.17,186.15,197.46,212.52,210.18,210.99,220.63,230.13,247.68,243.11,273.31,289.38,287.22,327.53,327.1,320.55,337.71,339.16,348.38,363.92,345.44,353.82,325.64,335.49,348.09,353.97,325.61,323.18,334.93,309.91,291.78,288.03,279.53,273.84,248.74,239.11,237.48,225.38,206.65,206.61,195.36,191.94,169.33,178.68,155.47,157.98,165.29,141.81,128.97,140.51,127.46,133.46,129.33,122.61,118.89,126.65,114.99,110.67,126.27,115.45,115.5,2025-05-17 00:00:00,3
106.02,125.41,105.62,120.87,108.33,102.01,103.6,110.98,109.4,122.13,111.15,109.43,106.95,118.44,118.79,116.97,106.9,114.78,121.97,121.25,125.56,110.45,123.03,118.16,134.96,133.37,124.56,144.74,148.71,144.89,156.74,160.02,168.6,188.93,176.6,187.85,182.9,207.4,219.48,223.36,214.68,235.33,241.03,253.83,249.34,280.75,299.9,319.05,308.31,313.02,342.01,344.75,342.08,332.57,336.24,339.94,353.63,356,359.38,336.21,353.09,346.15,341.96,323.6,328.99,291.21,302.08,272.23,248.94,252.59,243.24,247.48,226.34,215.09,197.65,216.36,178.56,177.75,155.38,147.39,151.99,146.68,140.21,146.5,134.04,137.17,137.29,120.71,118.67,120.92,121.42,109.64,127.16,107.81,115.29,100.27,2025-05-18 00:00:00,3
58.89,49.06,67.34,64.47,55.27,56.08,50.81,62.43,58.54,59.93,59.53,53,63.37,62.49,57.82,60.61,60.1,68.74,52.08,57.16,64.71,63.08,54,68.55,57.31,64.77,62.865,60.96,74.05,77.21,59.57,76.43,78.64,86.5,94.04,79.61,103.71,95.01,87.94,86.2,89.74,95.72,106.33,120,113.38,112.15,121.52,106.3,103.92,112.28,108.44,117.35,109.08,96.86,97.7,110.15,100.65,104.01,101.77,109.11,103.69,118.43,105.45,121.39,95.13,97.37,90.38,109.94,95.28,93.44,79,88.93,75.3,88.69,83.9,81.47,67.25,96.12,72.5,70.91,71.31,77.07,64.43,63.58,65.91,61.15,55.97,70.32,55.37,56.36,55.24,52.21,51.06,68.96,51.71,65.11,2025-05-19 00:00:00,4
56.04,49.98,59.2,52.11,48.01,52.82,67.09,59.32,61.41,52.74,66.12,54.39,52.07,64.74,68.75,68.01,56.12,79.7,58.78,69.26,65.88,69.26,60.24,71.31,73.06,71.21,88.91,69.51,80.97,67.02,86.49,81.62,76.75,97.7,72.03,76.68,86.07,103.92,98.86,108.02,92.9,104.81,108.22,90.17,100.21,113.07,108.53,118.78,115.61,107.55,110.41,108.83,100.86,114.09,106.23,101.32,102.54,106.49,113.02,111.56,104.08,116.92,97.19,96.39,105.46,91.07,87.75,95.13,96.04,86.04,79.45,75.08,81.43,86.84,74.72,82.92,69.34,72.21,79.94,63.55,54.84,72.95,63.33,60.08,62.96,70.4,66.34,59.8,62.43,61.55,62.57,61.37,65.71,63.5,53.88,68.94,2025-05-20 00:00:00,4
90.72,99.22,100.67,94.16,100.84,100.46,107.73,103.86,104.69,99.44,103.38,107.32,98.27,103.57,104.77,100.04,110.56,109,118.93,113.14,101.13,119.92,103.95,116.02,132.48,125.33,129.44,118.85,130.5,142.56,137.52,132.95,154.83,133.25,149.83,159.21,173.26,175.62,201.27,194.92,214.86,209.03,237.31,265.9,276.61,275.6,274.34,263.37,293.81,297.07,301.98,296.66,289.4,299.57,276.09,285.47,282.83,269.9,262.59,252.37,253.25,245.02,236.57,230.54,225.18,216.07,210.55,189.8,188.16,178.375,168.59,140.96,130.4,150.05,123.99,129.65,121.54,114.23,118.01,112.91,110.58,118.08,115.69,118.21,102.41,98.55,108.55,113.15,106.83,108.83,106.46,118.99,104.17,106.42,101.04,100.59,2025-05-21 00:00:00,1
163.4,162.88,152.61,165.35,159.32,164.29,173.72,164.45,169.26,147.16,173.11,172.77,171.61,169.4,177.42,175.57,169.93,163.77,160.54,174.48,191.06,194.69,173.63,181.57,190.91,197.72,224.93,243.74,257.47,295.23,344.68,382.25,426.58,407.44,419.7,379.89,360.69,325.53,297.94,294.55,267.46,254.72,272.51,273.16,282.27,288.27,273.99,293.11,279.38,281.15,304.73,303.94,296.05,281.5,305.22,289.36,276.86,279.11,268.56,273.29,261.76,258.11,250.13,268.72,260.01,266.73,289.04,301.04,319.34,354.77,392.47,401.51,402.66,407,363.81,343.75,306.13,262.56,252.17,214.59,216.47,194.32,190.67,174.25,181.1,180.45,180.93,172.43,175.71,177.26,160.23,171.48,167.41,169.55,156.28,169.42,2025-05-22 00:00:00,2
86.83,104.56,103.71,106.76,105.76,97.77,95.61,94.66,111.87,107.69,101.89,116.39,106.28,105.64,96.84,110.42,101.88,115.3,101.63,102.45,115.44,116.04,105.35,103.65,101.27,129.2,116.59,125.65,125.48,113.3,131.13,119.49,142.6,146.26,155.17,156.01,183.45,159.65,172.29,209.4,208.46,227.64,237.07,257.95,248.3,252.93,268.46,262.19,277.34,282.8,271.17,284.355,297.54,277.98,270.48,276.87,263.41,278.52,249.45,251.81,253.41,248.26,256.01,235.11,205.94,228.32,193.34,191.37,175.91,165.43,162.74,142.36,155.46,126.07,131.28,136.85,136.99,118.07,116.77,112.91,106.35,114.84,102.22,107.745,113.27,110.42,103.12,105.62,106.75,119.13,114.75,103.62,98.28,109.06,105.77,113.06,2025-05-23 00:00:00,1
105.04,113.09,114.82,113.015,111.21,114.62,135.71,105.66,124.78,130.54,118.78,110.37,118.49,122.42,126.35,124.51,139.63,123.59,112.41,127.33,124.5,119.5,139.33,136.58,150.59,138.09,142.17,151.11,161.87,160.42,152.61,170.85,176.43,178.25,193.14,192.78,195.825,198.87,202.2,198.58,225.56,226.18,229.64,243.52,258.76,272.2,285.57,299.92,315.58,323.76,351.74,333.44,357.16,356.31,355.46,350.42,375.63,360.8,365.89,352.22,370.03,321.26,337.36,329.32,318.43,294.1,308.33,300.28,264.76,264.37,254.91,249.16,226.9,220.57,182.54,193.37,182.11,199.6,164.12,154.67,161.93,157.06,158.43,147.14,124.44,131.91,139.61,126.1,121.91,130.34,123.85,119.72,120.25,115.04,106.82,119.26,2025-05-24 00:00:00,3
114.71,114.16,116.64,117.46,121.34,112.07,109.65,115.6,107.24,129.51,120.61,104.58,117.8,120.36,117.47,119.8,113.37,125.34,124.32,118.92,120.42,126.14,125.03,134.39,131.59,129.17,133.84,144.51,144.71,138.76,140.05,169.81,173.17,168.4,188.38,175.95,186.5,203.59,197.37,206.64,207.96,218.71,249.48,265.72,260.98,273.07,288.13,298.86,322.55,330.94,337.42,364.83,344.27,353.48,348.07,358.38,331.15,379.88,349.13,357.2,327.51,334.62,333.84,311.42,321.88,287.29,291.85,271.2,268.48,260.11,224.83,247.86,220.17,211.54,201.28,206.99,180.62,163.12,163.41,161.74,157.75,140.19,133.48,140.7,135.06,127.82,138.05,129.96,130.4,146.1,120.25,124.11,134.2,102.95,116.7,124.42,2025-05-25 00:00:00,3
148.55,137.21,146.84,150.74,133.92,162.09,145.11,151.23,152.78,152.82,146.64,151.1,165.01,147.59,146.24,152.67,179.48,156.7,162.92,162.29,156.32,178.86,163.48,176.24,190.93,193.94,203.76,232.83,261.76,296.79,332.92,374.34,399.46,381.82,390.36,359.89,325.89,321.44,290.26,270.56,236.1,271.48,259.42,258.68,279.26,262.24,269.64,284.92,283.93,293.84,285.84,272.33,286.99,271.68,287.7,292.24,284.53,266.52,267.05,259.21,260.54,243.71,255.54,251.71,269.89,265.25,277.29,290.15,320.04,350.03,368.1,393.23,371.49,369.94,345.09,324.47,293.4,248.88,221.64,212.15,185.27,188.27,163.98,174.45,155.13,160.84,165.88,146.36,174.26,142.26,144.4,161.14,158.54,167.91,149.89,145.09,2025-05-26 00:00:00,2
91.24,78.45,98.92,92.93,86.2,99.21,85.35,86.67,78.98,106.99,95.49,85.69,91.67,106.24,94.91,95.48,84.14,92.19,111.23,104.36,95.4,104.33,95.73,94.81,113.21,108.66,124.88,115.25,120.22,116.59,125.76,130.35,117.9,133.78,141.05,157.46,157.53,165.24,190.47,197,208.68,219.9,227.93,242.02,246.1,252.87,268.47,273.2,281.31,278.64,284.23,285.81,280.22,268.48,266.04,250.8,268.36,259.55,242.7,213.96,240.83,247.29,209.46,220.04,219.01,193.39,200.58,192.82,180.2,160.16,155.35,142.55,133.29,121.26,122.79,113.82,121.3,116.31,111.05,115.06,111.07,112.17,104.05,114.19,111.03,109.53,105.94,108.53,97.18,90.02,85.95,91.96,103.51,94.33,82.64,91.44,2025-05-27 00:00:00,1
93.17,106.68,95.75,93.57,107.67,94.53,95.2,105.66,76.18,116.33,90.9,94.16,90.32,89.84,89.2,89.79,99.48,102.19,95.16,115.53,101.35,105.1,113.39,97.45,110.37,117.13,113.28,121.34,122.37,128.98,123.98,143.32,135.74,138.29,162.39,148.31,162.84,167.21,180.88,203.47,201.42,217.4,238.44,246.37,255.84,258.98,272.09,266.61,282.89,279.11,295.91,288.87,293.21,278.13,272.7,272.1,284.99,276.15,268.2,258.39,234.32,254.59,219.39,230.59,239.54,207.53,208.19,188.41,148.33,159.19,150.34,144.41,136.7,135.89,135.51,116.17,117.92,125.73,120.325,114.92,113.8,105.75,119.95,97.27,106.49,109.33,100.82,95.73,102.08,104.25,100.31,95.75,101.22,101.64,88.77,87.04,2025-05-28 00:00:00,1
51.1,52.9,64.95,43.41,52.37,50.93,49.49,48.47,43.05,46.74,57.38,63.43,57.38,57.7,63.84,64.21,59.78,72.31,51.21,70.6,59.16,62.04,76.8,59.47,67.31,68.69,65,66.15,75.9,79.41,79.92,76.09,69.51,88.72,93.59,82.05,88.98,87.39,93.43,108.13,99.16,96.12,100.75,106.71,95.94,97.76,109.86,98.27,110.65,111.14,121.76,126.22,120.9,112.11,119.96,117.71,108.69,104.45,110.62,92.31,111.28,94.58,113.64,88.72,95.55,95.08,99.3,97.75,99.68,82.93,91.01,93.23,81.69,82.81,87.75,74.32,75.39,77.81,72.39,59.46,63.02,61.64,64.57,60.19,77.51,52.79,71.25,63.47,52.95,68.47,43.12,47.13,68.9,59.58,59.65,57.73,2025-05-29 00:00:00,4
60.99,55.36,59.32,57.31,65.13,59.04,53.37,59.49,65.07,71.75,68.26,55.27,62.19,60.91,67.12,61.13,60.96,66.81,54.78,65.12,68.97,74.91,78.25,63.31,60.34,68.86,72.49,63.82,79.23,82.11,81.52,85.11,84.38,90.08,87.7,86.27,90.31,90.98,86.76,99.99,101.37,97.8,99.12,102.05,100.31,105.6,113.04,131.73,133.88,118.81,120.18,105.46,123.17,118.54,119.4,118.51,112.49,105.2,106.56,108.74,96.31,115.57,98.26,105.78,90.42,105.98,91.92,103.57,86.72,101.95,84.17,94.01,87.69,78.85,72.85,81.78,87.59,75.91,74.97,88.89,64.54,68.13,73.83,78.39,67.28,66.89,56.89,48.02,69.57,66.79,65.16,58.88,61.27,59.18,69.56,55.44,2025-05-30 00:00:00,4
115.29,139.27,127.04,122.69,125.41,121.06,108.59,123.61,108.49,110.29,133.29,122.48,114.79,124.08,120.53,121.09,135.67,121.63,128.56,125.14,122.83,128.34,140.58,139.7,136.84,137.46,136.96,153.74,158.02,168.75,168.67,163.18,185.99,196.44,201.07,207.19,207.45,216.34,211.54,222.87,239.47,267.84,268.61,276.24,268.7,284.96,304.51,321.77,339.63,342.28,365,379.34,375.1,362.83,372.23,400.13,410.57,387.02,383.18,372.18,391.82,368.37,350.69,346.07,341.67,328.85,304.39,323.79,292.95,289.68,264.62,252.25,245.32,223.79,227.73,216.72,206.39,180.32,184.18,168.83,180.31,169.9,153.61,154.84,154.11,135.07,154.23,139.97,123.9,134.8,138.38,126.5,125.7,119.48,135.68,120.07,2025-05-31 00:00:00,3
128.63,121.49,128.75,126.15,128.69,126.46,126.08,120.18,125.87,116.58,131.57,120.74,126.45,130.25,132.16,137.07,123.33,132.67,134.09,135.71,142.47,141.81,134.21,131.74,144.77,163.36,150.75,143.75,167.55,151.46,185.19,187.6,195.76,200.6,208.37,198.24,221.05,223.76,217.68,230.47,245.49,276.34,266.95,302.76,303.61,300.3,318.64,344.29,354.32,377.94,370.46,384.54,405.92,387.11,388.5,425.61,422.02,414.51,416.52,395.71,368.51,401.05,388.94,379.96,345.46,331.51,336.26,320.97,297.21,300.77,294.76,258.2,253.86,250.46,246.35,230.02,214.09,207.7,195.41,189.87,189.33,172.34,169.21,161.01,151.95,146.68,138.92,156.31,139.95,127.86,128.05,138.84,126.19,131.93,122.78,124.73,2025-06-01 00:00:00,3
116.8,122.98,102.36,107.99,101.22,100.97,96.76,104.13,109.25,94.42,103.75,110.94,108.72,101.55,91.63,118.68,122.98,119.74,110.07,108.03,109.02,108.6,125.9,112.61,124.5,130.07,127.05,135.18,135.92,138.95,133.03,136.67,145.74,137.71,157.48,145.13,167.67,179.02,205.18,212.39,226.43,244.35,240.32,269.37,280.69,266.65,278.48,273.66,303.77,308.43,307.61,311.02,292.01,295.18,283.66,289,271.77,270.59,266.55,278.6,266.78,254.93,258.18,254.6,246.28,227.96,213.47,186.71,187.09,162.64,172.71,155.83,158.84,152.475,146.11,143.3,143.04,132.15,122.18,122.72,119,110.44,101.88,110.83,99.45,108.53,122.78,112.91,111.67,110.94,91.75,110.15,100.78,111.33,101.16,103.38,2025-06-02 00:00:00,1
95.28,81.37,109.56,120.33,101.7,101.38,101.21,102.34,108.96,99.81,109.8,97.21,107.07,117.87,107.72,96.29,108.91,107.46,100.84,116.24,107.24,122.44,117.62,110.93,110.45,125.25,110.86,119.94,129.08,129.18,126.6,125.4,142.8,154.53,153.69,164.56,165.92,175.6,186.93,187.54,221.67,218.37,233.71,250.19,254.35,264.22,282.83,276.62,277.07,288.86,282.9,303.62,282.2,272.77,281,290.5,290.73,269.52,269.85,258.97,263.72,262.91,234.65,236.24,210.9,228.08,218.32,198.1,173.28,167.04,162.03,165.32,151.85,120.61,131.94,121.91,126.12,119.35,126.2,125.29,122.54,120.06,123.54,117.24,106.36,109.92,117.41,111.13,94.02,97.39,101.45,92.48,97.17,108.62,88.27,108.22,2025-06-03 00:00:00,1
96.3,100.38,96.96,100.97,97.46,90.41,101.41,88.8,92.99,89.38,103.8,95.93,94.02,107.3,98.03,93.68,88.79,101.44,111.78,117.23,101.07,106.65,116.88,107.47,110.11,130.44,117.78,121.98,128.12,112.89,119.06,119.18,134.1,137.76,141.89,161.41,161.41,167.08,183.85,194.18,205,222.62,248.55,249.83,249.45,256.75,265.87,290.98,283.89,269,287,294.99,288.69,279.14,283.89,278.6,276.01,260.98,252.9,268.99,263.95,234.29,228.45,227.93,212.93,202.53,207.1,188.79,181.24,177.11,154.7,149.09,138.8,146.86,135.43,135.84,127.66,130.36,104.82,127.96,108.85,114.29,107.57,100.35,105.45,112.77,105.71,97.16,96.85,117.4,104.78,94.84,107.53,103.52,97.45,102.35,2025-06-04 00:00:00,1
146.4,151.13,150.22,154.38,160.25,154.76,149.9,155.92,154.49,141.51,156.99,166.11,155.54,150.39,146.56,166.88,182.66,151.95,163.55,168.13,174.81,170.8,171.18,184.94,175.1,196.95,218.8,237.04,258.65,322.48,344.05,385.52,423.19,419.66,394.76,390.16,345.98,331.07,305.84,276.7,291.25,289.62,264.42,277.34,278.71,279.9,275.67,295.32,301.16,294.3,307.65,282.52,296.46,283.29,284.23,286.03,297.42,290.08,277.075,264.07,279.08,258.79,272.69,279.52,267.7,266.92,297.6,329.52,310.1,358.35,382.81,428.93,384.49,401.36,378.69,354.21,312.77,269.03,222.46,201.56,203.17,211.48,185.74,171.19,174.25,162.84,148.65,161.5,174.88,174.57,153.44,162.19,154.5,150.27,152.23,142.81,2025-06-05 00:00:00,2
95.87,97.75,107.34,94.21,90.87,83.74,98.88,98.69,97.41,104.07,103.16,90.77,104.06,96.14,95.35,113.34,103.54,105.58,108.27,99.28,108.82,117.55,105.5,101.16,116.98,113.73,108.11,118.305,128.5,139.87,121.88,131.72,136.19,144.47,164.34,175.69,166.6,172.05,189.16,221.64,227.16,230.33,257.43,246.19,268.39,256.01,293.64,290.94,301.33,290.85,304.25,321.75,306.83,303.97,290.22,291.61,283.72,300.09,286.81,262.45,270.1,243.56,248.8,238.67,222.45,234.88,198.83,190.38,188.24,196.4,168.21,170.24,146.76,136.54,135.91,137.2,122.73,116.07,129.33,114.74,110.47,103.6,112.66,113.13,108.9,113.32,112.87,98.03,100.34,104.71,89.87,108.9,102.22,99.94,98.43,107.26,2025-06-06 00:00:00,1
116.09,121.34,116.53,125.29,120.49,123.12,109.06,119.71,119.76,126.48,120.72,118.26,104.64,115.23,119.6,125.75,120.84,130.94,133.89,118.99,134,124.06,127.43,137.85,139.33,142.7,147.46,153.07,168.18,164.31,178.96,178.33,183.76,191.54,210.32,210.64,235.08,217.1,249.2,236,253.86,256.16,260.8,294.33,288.41,320.49,336.98,340.96,367.47,368.69,383.16,386.51,391.01,398.28,400.6,408.43,398.53,414.01,418.01,406.3,398.4,368.33,369.32,371.96,333.57,326.11,336.62,312.13,302.87,311.52,280.18,261.87,261.78,236.74,231.08,228.28,214.77,196.33,188.98,178.2,179,162.09,157.69,156.52,137.08,154.33,147.53,133.86,129.28,126.79,115.26,132.95,144.54,122.58,121.12,117.32,2025-06-07 00:00:00,3
126.89,109.29,129.01,114.48,120.11,130.55,123.58,130.01,113.97,122.05,115.44,111.78,124.19,132.2,123.8,120.03,143.89,133.9,127.36,122.01,146.08,128.13,142.97,132.61,157.7,147.82,151.43,157.83,164.86,169.65,178.25,186.15,188.12,213.88,212.4,199.87,225.14,224.43,223.71,223.98,258.66,263.17,272.84,296.47,293.79,335.16,334.19,346.69,359.79,381.76,377.8,396.46,377.94,428.02,429.74,417.34,421.48,429.97,401.67,420.42,408.385,396.35,393.44,368.43,369.32,345.31,346.57,346.13,314.27,289.72,281.24,267.85,258.11,241.47,229.81,210.32,223.42,195.38,199.67,186.5,179.69,170.15,166.39,151.81,151.14,154.12,148.39,138.44,148.52,142.69,132.12,141.31,133.06,128.59,115.47,111.72,2025-06-08 00:00:00,3
70.14,70.38,54.5,59.07,67.36,71.76,65.58,67.25,47.2,71.1,66.56,59.69,68.15,71.06,71.43,57.12,56.96,68.93,77.72,69.41,79.52,62.38,75.53,81.02,78.11,80.97,76.51,72.05,87.29,82.46,98.96,88.16,104.56,94.11,103.52,97.71,106.78,111.64,117.83,110.55,106.23,109.71,117.41,107.41,124.38,132.01,115.25,118.41,123.11,129.78,133.88,130.69,126.51,129.39,125.53,134.69,121.07,125.25,127.16,115.88,101.05,135.86,133.93,114.45,102.53,100.88,112.16,112.51,91.62,87.35,103,118.14,91.3,106.66,102.51,90.02,91,93.01,86.4,81.97,98.36,74.41,82.33,70.4,70.19,69.67,70.46,72.98,65.62,70.1,63.59,56.64,80.73,76.09,70.73,62.22,2025-06-09 00:00:00,4
114.31,118.57,93.56,108.11,112.3,117.55,102.2,111.94,106.33,116.57,116.9,115.22,116.56,107.59,107.63,116,112.305,108.61,117.8,108.81,117.79,100.83,137.65,133.94,127.95,127.52,132.75,144.34,149.12,152.9,147.21,162.92,168.07,169.37,165.46,191.12,182.44,187.18,223.29,238.52,253.56,262.18,268.63,293.07,292.74,291.75,342.22,335.96,323.54,328.82,357.9,346.61,333.84,344.9,352.5,330.15,315.7,322.51,318.68,303.99,290.57,289.88,270.24,262.51,276.36,255.76,233.74,226.6,204.33,185.29,186.28,161.21,170.63,158.86,152.53,153.52,142.74,145.64,127.03,132.81,144.61,131.6,137.13,117.71,132.55,121.88,125.52,134.22,108.83,109.27,112.29,116.77,106.92,108.29,113.86,100.76,2025-06-10 00:00:00,3
170.08,173.31,164.85,182.48,161.16,170.32,176.37,182.58,171.21,167.92,176.68,167.66,185.99,180.6,177.71,189.93,193.55,196.99,191.15,191.16,185.64,190.9,187.59,200.53,213.83,240.86,257.16,279.75,297.16,361.56,421.3,468.65,462.69,514.61,481.99,462.43,421.75,388.2,333.85,327.41,311.08,307.79,312.46,320.68,298.62,342.44,313.83,327.29,337.33,348.56,350.48,339.26,356.45,342.67,339.18,340.07,332.96,303.92,332.14,335.05,306.08,298.7,295.81,315.74,312.09,318.61,343.4,376.62,370.78,427.85,433.85,472.69,476.83,454.79,445.37,402.84,356.94,320.46,283.07,239.38,252.13,232.31,233.12,203.12,203.28,198.74,205.03,191.38,182.35,194.51,181.61,182.27,168.25,167.32,188.42,184.47,2025-06-11 00:00:00,2
107.62,115.11,100.24,117.54,98.47,101.56,88.52,106.13,102.32,107.11,116.18,118.79,116.57,109.13,114.68,113.84,118.99,125.34,115.96,129.51,113.52,121.66,126.9,127.03,116.14,136.45,125.25,134.89,136.41,142.98,144.07,145.9,160.28,150.85,171.96,180.01,209.54,183.04,205,218.5,231.94,254.19,270.03,277.61,307.28,289.71,323.09,308.42,318.22,342.24,326.19,329.36,312.33,323.21,332.94,329.96,306.63,307.7,305.89,308.09,274.58,276.54,266.56,256.67,247.76,250.48,226.11,212.26,204.99,196.23,179.64,160.19,160.27,157.49,157.84,144.76,130.63,144.03,130.17,133.41,125.65,120.56,130.15,145.01,120.77,115.63,120.48,117.52,117.6,112.01,117.15,108.63,120.21,106.12,110.3,111.28,2025-06-12 00:00:00,3
106.3,103.39,108.51,104.43,92.7,97.38,103.08,109.16,93.53,109.19,112.13,109.24,108.02,107.6,108.56,109.48,96.54,116.84,120.59,125.66,124.39,108.96,109.04,117.94,116.22,121.86,118.92,134.24,135.2,130.01,141.38,156.24,156.23,155.69,156.3,168.35,178.44,201.86,191.76,202.55,223.89,245.59,259.86,273.35,274.76,292.85,304.03,302.83,304.91,314.14,317.41,327.21,336.99,320.59,309.85,305.475,301.1,297,280.76,292.52,269.75,262.09,257.46,255.34,242.42,201.88,216.83,215.29,186.93,189.94,155.68,172.25,164.33,140.92,131.51,146.27,137.7,128.41,127.8,140.88,127.18,131.67,124.23,114.92,123.39,119.95,112.25,112.38,113.34,108.45,102.13,108.92,98.43,104.69,104.14,109.47,2025-06-13 00:00:00,3
107.16,123.89,122.88,116.21,108.73,119.065,129.4,128.74,123.7,118.19,127.14,133.09,114.68,128.58,130.52,119.15,130.3,122.98,134.33,130.16,127.52,118.65,130.43,136.41,142.39,133.19,136.02,153.12,163.56,161.93,170.57,183.59,187.24,194.63,205.45,209.39,225.75,216.41,223.23,236.57,250.39,258.04,269.06,278.61,299.46,322.89,332.76,339.32,346.35,376.31,404.74,376.98,371.6,402.45,381.96,400.38,419.81,387.11,391.4,391.55,381.37,373.75,364.83,363.44,342.26,339.97,307.43,319.58,284.49,273.91,279.45,241.98,261.28,227.94,225.53,213.52,199.82,186.68,179.61,174.01,162.46,176.85,151.67,174.72,152.87,141.09,133.47,129.46,125.48,135.61,120.95,129.68,119.44,126.52,127.88,118.07,2025-06-14 00:00:00,3
